Cod Oficina ;N° Clientes ofc;Fecha;Tiempo espera promedio del cliente
66;380;jueves, 19 de septiembre de 2019;1:48
66;380;viernes, 20 de septiembre de 2019;1:28
66;380;lunes, 23 de septiembre de 2019;1:08
66;380;martes, 24 de septiembre de 2019;1:20
66;380;miércoles, 25 de septiembre de 2019;1:32
66;380;jueves, 26 de septiembre de 2019;0:44
66;380;viernes, 27 de septiembre de 2019;1:24
66;380;lunes, 30 de septiembre de 2019;2:36
66;380;martes, 1 de octubre de 2019;2:36
66;380;miércoles, 2 de octubre de 2019;2:28
66;380;jueves, 3 de octubre de 2019;1:44
66;380;viernes, 4 de octubre de 2019;1:32
66;380;lunes, 7 de octubre de 2019;1:28
66;380;martes, 8 de octubre de 2019;2:00
66;380;miércoles, 9 de octubre de 2019;1:40
66;380;jueves, 10 de octubre de 2019;1:40
66;380;viernes, 11 de octubre de 2019;1:44
66;380;martes, 15 de octubre de 2019;2:40
66;380;miércoles, 16 de octubre de 2019;1:16
66;380;jueves, 17 de octubre de 2019;1:28
66;380;viernes, 18 de octubre de 2019;1:56
66;380;lunes, 21 de octubre de 2019;1:28
66;380;martes, 22 de octubre de 2019;1:08
66;360;miércoles, 23 de octubre de 2019;0:56
66;340;jueves, 24 de octubre de 2019;1:00
66;380;viernes, 25 de octubre de 2019;1:32
66;360;lunes, 28 de octubre de 2019;0:36
66;340;martes, 29 de octubre de 2019;1:00
66;320;miércoles, 30 de octubre de 2019;2:36
66;380;jueves, 31 de octubre de 2019;2:44
66;360;viernes, 1 de noviembre de 2019;2:44
66;360;martes, 5 de noviembre de 2019;1:08
66;340;miércoles, 6 de noviembre de 2019;1:16
66;320;jueves, 7 de noviembre de 2019;1:16
66;380;viernes, 8 de noviembre de 2019;2:00
66;380;martes, 12 de noviembre de 2019;1:40
66;380;miércoles, 13 de noviembre de 2019;1:40
66;380;jueves, 14 de noviembre de 2019;1:44
66;380;viernes, 15 de noviembre de 2019;2:40
48;293;jueves, 1 de noviembre de 2018;2:15
48;293;viernes, 2 de noviembre de 2018;1:07
48;270;martes, 6 de noviembre de 2018;0:31
48;248;miércoles, 7 de noviembre de 2018;0:13
48;248;jueves, 8 de noviembre de 2018;0:18
48;270;viernes, 9 de noviembre de 2018;0:45
48;275;martes, 13 de noviembre de 2018;0:54
48;284;miércoles, 14 de noviembre de 2018;2:01
48;284;jueves, 15 de noviembre de 2018;1:52
48;284;viernes, 16 de noviembre de 2018;3:27
48;288;lunes, 19 de noviembre de 2018;3:13
48;288;martes, 20 de noviembre de 2018;3:13
48;270;miércoles, 21 de noviembre de 2018;2:15
48;270;jueves, 22 de noviembre de 2018;1:52
48;270;viernes, 23 de noviembre de 2018;1:12
48;248;lunes, 26 de noviembre de 2018;0:45
48;243;martes, 27 de noviembre de 2018;0:36
48;239;miércoles, 28 de noviembre de 2018;1:03
48;239;jueves, 29 de noviembre de 2018;1:07
48;428;viernes, 30 de noviembre de 2018;3:22
48;405;lunes, 3 de diciembre de 2018;2:10
48;383;martes, 4 de diciembre de 2018;1:03
48;360;miércoles, 5 de diciembre de 2018;0:27
48;383;jueves, 6 de diciembre de 2018;0:09
48;360;viernes, 7 de diciembre de 2018;0:13
48;428;lunes, 10 de diciembre de 2018;3:13
48;428;martes, 11 de diciembre de 2018;3:13
48;428;miércoles, 12 de diciembre de 2018;2:15
48;428;jueves, 13 de diciembre de 2018;1:52
48;428;viernes, 14 de diciembre de 2018;1:12
48;428;lunes, 17 de diciembre de 2018;3:00
48;428;martes, 18 de diciembre de 2018;2:55
48;428;miércoles, 19 de diciembre de 2018;2:24
48;428;jueves, 20 de diciembre de 2018;1:57
48;428;viernes, 21 de diciembre de 2018;1:21
48;405;lunes, 24 de diciembre de 2018;0:45
48;383;miércoles, 26 de diciembre de 2018;0:36
48;360;jueves, 27 de diciembre de 2018;1:03
48;428;viernes, 28 de diciembre de 2018;1:25
48;270;lunes, 31 de diciembre de 2018;3:13
48;180;miércoles, 2 de enero de 2019;2:15
48;203;jueves, 3 de enero de 2019;1:07
48;212;viernes, 4 de enero de 2019;0:31
48;248;martes, 8 de enero de 2019;0:31
48;248;miércoles, 9 de enero de 2019;0:13
48;248;jueves, 10 de enero de 2019;0:18
48;248;viernes, 11 de enero de 2019;0:27
48;225;lunes, 14 de enero de 2019;0:45
48;360;martes, 15 de enero de 2019;1:30
48;360;miércoles, 16 de enero de 2019;0:54
48;338;jueves, 17 de enero de 2019;0:36
48;360;viernes, 18 de enero de 2019;2:55
48;306;lunes, 21 de enero de 2019;0:45
48;248;martes, 22 de enero de 2019;0:40
48;248;miércoles, 23 de enero de 2019;1:03
48;248;jueves, 24 de enero de 2019;0:45
48;360;viernes, 25 de enero de 2019;1:34
48;338;lunes, 28 de enero de 2019;0:45
48;338;martes, 29 de enero de 2019;0:36
48;360;miércoles, 30 de enero de 2019;1:03
48;360;jueves, 31 de enero de 2019;3:22
48;338;viernes, 1 de febrero de 2019;2:15
48;360;lunes, 4 de febrero de 2019;1:07
48;360;martes, 5 de febrero de 2019;0:31
48;360;miércoles, 6 de febrero de 2019;0:31
48;360;jueves, 7 de febrero de 2019;0:13
48;383;viernes, 8 de febrero de 2019;2:10
48;383;lunes, 11 de febrero de 2019;1:52
48;383;martes, 12 de febrero de 2019;2:15
48;383;miércoles, 13 de febrero de 2019;1:52
48;383;jueves, 14 de febrero de 2019;1:12
48;428;viernes, 15 de febrero de 2019;3:00
48;428;lunes, 18 de febrero de 2019;2:55
48;428;martes, 19 de febrero de 2019;2:24
48;405;miércoles, 20 de febrero de 2019;1:57
48;405;jueves, 21 de febrero de 2019;1:21
48;315;viernes, 22 de febrero de 2019;0:58
48;428;lunes, 25 de febrero de 2019;1:57
48;405;martes, 26 de febrero de 2019;0:31
48;405;miércoles, 27 de febrero de 2019;0:13
48;428;jueves, 28 de febrero de 2019;3:18
48;405;viernes, 1 de marzo de 2019;2:19
48;360;lunes, 4 de marzo de 2019;1:03
48;360;martes, 5 de marzo de 2019;1:07
48;360;miércoles, 6 de marzo de 2019;0:31
48;383;jueves, 7 de marzo de 2019;0:31
48;428;viernes, 8 de marzo de 2019;2:10
48;428;lunes, 11 de marzo de 2019;1:52
48;428;martes, 12 de marzo de 2019;2:15
48;428;miércoles, 13 de marzo de 2019;1:52
48;428;jueves, 14 de marzo de 2019;1:12
48;428;viernes, 15 de marzo de 2019;3:00
48;428;lunes, 18 de marzo de 2019;2:55
48;428;martes, 19 de marzo de 2019;2:24
48;428;miércoles, 20 de marzo de 2019;1:57
48;428;jueves, 21 de marzo de 2019;1:21
48;383;viernes, 22 de marzo de 2019;0:58
48;428;martes, 26 de marzo de 2019;1:21
48;383;miércoles, 27 de marzo de 2019;1:03
48;383;jueves, 28 de marzo de 2019;1:07
48;428;viernes, 29 de marzo de 2019;3:13
48;405;lunes, 1 de abril de 2019;2:10
48;405;martes, 2 de abril de 2019;2:06
48;383;miércoles, 3 de abril de 2019;1:21
48;383;jueves, 4 de abril de 2019;1:12
48;428;viernes, 5 de abril de 2019;2:10
48;383;lunes, 8 de abril de 2019;1:12
48;428;martes, 9 de abril de 2019;2:10
48;428;miércoles, 10 de abril de 2019;1:52
48;428;jueves, 11 de abril de 2019;2:15
48;428;viernes, 12 de abril de 2019;1:52
48;428;lunes, 15 de abril de 2019;3:00
48;428;martes, 16 de abril de 2019;2:55
48;383;miércoles, 17 de abril de 2019;0:58
48;428;lunes, 22 de abril de 2019;1:52
48;428;martes, 23 de abril de 2019;1:12
48;428;miércoles, 24 de abril de 2019;1:57
48;428;jueves, 25 de abril de 2019;1:21
48;428;viernes, 26 de abril de 2019;1:57
48;428;lunes, 29 de abril de 2019;1:21
48;428;martes, 30 de abril de 2019;3:09
48;428;jueves, 2 de mayo de 2019;3:04
48;428;viernes, 3 de mayo de 2019;3:04
48;428;lunes, 6 de mayo de 2019;2:10
48;428;martes, 7 de mayo de 2019;1:52
48;428;miércoles, 8 de mayo de 2019;2:15
48;428;jueves, 9 de mayo de 2019;1:52
48;428;viernes, 10 de mayo de 2019;1:52
48;428;lunes, 13 de mayo de 2019;1:12
48;428;martes, 14 de mayo de 2019;1:57
48;428;miércoles, 15 de mayo de 2019;3:09
48;428;jueves, 16 de mayo de 2019;3:00
48;428;viernes, 17 de mayo de 2019;2:51
48;428;lunes, 20 de mayo de 2019;2:42
48;428;martes, 21 de mayo de 2019;1:52
48;428;miércoles, 22 de mayo de 2019;1:12
48;383;jueves, 23 de mayo de 2019;1:03
48;383;viernes, 24 de mayo de 2019;1:07
48;428;lunes, 27 de mayo de 2019;1:21
48;405;martes, 28 de mayo de 2019;1:03
48;405;miércoles, 29 de mayo de 2019;1:07
48;405;jueves, 30 de mayo de 2019;2:55
48;428;viernes, 31 de mayo de 2019;3:04
48;405;martes, 4 de junio de 2019;1:12
48;405;miércoles, 5 de junio de 2019;2:10
48;383;jueves, 6 de junio de 2019;1:12
48;360;viernes, 7 de junio de 2019;0:31
48;360;lunes, 10 de junio de 2019;0:31
48;428;martes, 11 de junio de 2019;1:52
48;428;miércoles, 12 de junio de 2019;1:12
48;428;jueves, 13 de junio de 2019;1:57
48;428;viernes, 14 de junio de 2019;3:09
48;428;lunes, 17 de junio de 2019;3:00
48;428;martes, 18 de junio de 2019;2:51
48;428;miércoles, 19 de junio de 2019;2:42
48;428;jueves, 20 de junio de 2019;1:52
48;428;viernes, 21 de junio de 2019;1:12
48;428;martes, 25 de junio de 2019;1:21
48;405;miércoles, 26 de junio de 2019;1:03
48;383;jueves, 27 de junio de 2019;1:07
48;428;viernes, 28 de junio de 2019;3:00
48;405;martes, 2 de julio de 2019;1:12
48;405;miércoles, 3 de julio de 2019;2:10
48;383;jueves, 4 de julio de 2019;1:12
48;383;viernes, 5 de julio de 2019;0:31
48;360;lunes, 8 de julio de 2019;1:25
48;428;martes, 9 de julio de 2019;1:52
48;428;miércoles, 10 de julio de 2019;1:12
48;428;jueves, 11 de julio de 2019;1:57
48;428;viernes, 12 de julio de 2019;3:09
48;428;lunes, 15 de julio de 2019;3:00
48;428;martes, 16 de julio de 2019;3:00
48;428;miércoles, 17 de julio de 2019;2:51
48;428;jueves, 18 de julio de 2019;2:42
48;428;viernes, 19 de julio de 2019;1:52
48;428;lunes, 22 de julio de 2019;1:39
48;405;martes, 23 de julio de 2019;1:03
48;383;miércoles, 24 de julio de 2019;1:07
48;428;jueves, 25 de julio de 2019;1:25
48;405;viernes, 26 de julio de 2019;1:03
48;383;lunes, 29 de julio de 2019;1:07
48;360;martes, 30 de julio de 2019;2:51
48;428;miércoles, 31 de julio de 2019;2:55
48;405;jueves, 1 de agosto de 2019;1:57
48;360;viernes, 2 de agosto de 2019;2:10
48;383;lunes, 5 de agosto de 2019;1:12
48;428;martes, 6 de agosto de 2019;2:10
48;428;jueves, 8 de agosto de 2019;1:52
48;428;viernes, 9 de agosto de 2019;2:15
48;428;lunes, 12 de agosto de 2019;1:52
48;428;martes, 13 de agosto de 2019;1:52
48;428;miércoles, 14 de agosto de 2019;1:57
48;428;jueves, 15 de agosto de 2019;2:55
48;428;viernes, 16 de agosto de 2019;2:46
48;428;martes, 20 de agosto de 2019;2:15
48;428;miércoles, 21 de agosto de 2019;1:30
48;428;jueves, 22 de agosto de 2019;2:06
48;428;viernes, 23 de agosto de 2019;1:57
48;428;lunes, 26 de agosto de 2019;1:52
48;428;martes, 27 de agosto de 2019;1:12
48;428;miércoles, 28 de agosto de 2019;1:21
48;428;jueves, 29 de agosto de 2019;1:52
48;428;viernes, 30 de agosto de 2019;3:22
48;428;lunes, 2 de septiembre de 2019;2:55
48;428;martes, 3 de septiembre de 2019;2:46
48;428;miércoles, 4 de septiembre de 2019;1:57
48;428;jueves, 5 de septiembre de 2019;1:43
48;428;viernes, 6 de septiembre de 2019;1:39
48;428;lunes, 9 de septiembre de 2019;2:15
48;428;martes, 10 de septiembre de 2019;1:52
48;428;miércoles, 11 de septiembre de 2019;1:52
48;428;jueves, 12 de septiembre de 2019;1:57
48;428;viernes, 13 de septiembre de 2019;3:22
48;428;lunes, 16 de septiembre de 2019;2:42
48;428;martes, 17 de septiembre de 2019;2:46
48;428;miércoles, 18 de septiembre de 2019;2:15
48;428;jueves, 19 de septiembre de 2019;2:01
48;428;viernes, 20 de septiembre de 2019;1:39
48;428;lunes, 23 de septiembre de 2019;1:16
48;428;martes, 24 de septiembre de 2019;1:30
48;428;miércoles, 25 de septiembre de 2019;1:43
48;428;jueves, 26 de septiembre de 2019;0:49
48;428;viernes, 27 de septiembre de 2019;1:34
48;428;lunes, 30 de septiembre de 2019;2:55
48;428;martes, 1 de octubre de 2019;2:55
48;428;miércoles, 2 de octubre de 2019;2:46
48;428;jueves, 3 de octubre de 2019;1:57
48;428;viernes, 4 de octubre de 2019;1:43
48;428;lunes, 7 de octubre de 2019;1:39
48;428;martes, 8 de octubre de 2019;2:15
48;428;miércoles, 9 de octubre de 2019;1:52
48;428;jueves, 10 de octubre de 2019;1:52
48;428;viernes, 11 de octubre de 2019;1:57
48;428;martes, 15 de octubre de 2019;3:00
48;428;miércoles, 16 de octubre de 2019;1:25
48;428;jueves, 17 de octubre de 2019;1:39
48;428;viernes, 18 de octubre de 2019;2:10
48;428;lunes, 21 de octubre de 2019;1:39
48;428;martes, 22 de octubre de 2019;1:16
48;405;miércoles, 23 de octubre de 2019;1:03
48;383;jueves, 24 de octubre de 2019;1:07
48;428;viernes, 25 de octubre de 2019;1:43
48;405;lunes, 28 de octubre de 2019;0:40
48;383;martes, 29 de octubre de 2019;1:07
48;360;miércoles, 30 de octubre de 2019;2:55
48;428;jueves, 31 de octubre de 2019;3:04
48;405;viernes, 1 de noviembre de 2019;3:04
48;405;martes, 5 de noviembre de 2019;1:16
48;383;miércoles, 6 de noviembre de 2019;1:25
48;360;jueves, 7 de noviembre de 2019;1:25
48;428;viernes, 8 de noviembre de 2019;2:15
48;428;martes, 12 de noviembre de 2019;1:52
48;428;miércoles, 13 de noviembre de 2019;1:52
48;428;jueves, 14 de noviembre de 2019;1:57
48;428;viernes, 15 de noviembre de 2019;3:00
79;130;jueves, 1 de noviembre de 2018;1:00
79;130;viernes, 2 de noviembre de 2018;0:30
79;120;martes, 6 de noviembre de 2018;0:14
79;110;miércoles, 7 de noviembre de 2018;0:06
79;110;jueves, 8 de noviembre de 2018;0:08
79;120;viernes, 9 de noviembre de 2018;0:20
79;122;martes, 13 de noviembre de 2018;0:24
79;126;miércoles, 14 de noviembre de 2018;0:54
79;126;jueves, 15 de noviembre de 2018;0:50
79;126;viernes, 16 de noviembre de 2018;1:32
79;128;lunes, 19 de noviembre de 2018;1:26
79;128;martes, 20 de noviembre de 2018;1:26
79;120;miércoles, 21 de noviembre de 2018;1:00
79;120;jueves, 22 de noviembre de 2018;0:50
79;120;viernes, 23 de noviembre de 2018;0:32
79;110;lunes, 26 de noviembre de 2018;0:20
79;108;martes, 27 de noviembre de 2018;0:16
79;106;miércoles, 28 de noviembre de 2018;0:28
79;106;jueves, 29 de noviembre de 2018;0:30
79;190;viernes, 30 de noviembre de 2018;1:30
79;180;lunes, 3 de diciembre de 2018;0:58
79;170;martes, 4 de diciembre de 2018;0:28
79;160;miércoles, 5 de diciembre de 2018;0:12
79;170;jueves, 6 de diciembre de 2018;0:04
79;160;viernes, 7 de diciembre de 2018;0:06
79;190;lunes, 10 de diciembre de 2018;1:26
79;190;martes, 11 de diciembre de 2018;1:26
79;190;miércoles, 12 de diciembre de 2018;1:00
79;190;jueves, 13 de diciembre de 2018;0:50
79;190;viernes, 14 de diciembre de 2018;0:32
79;190;lunes, 17 de diciembre de 2018;1:20
79;190;martes, 18 de diciembre de 2018;1:18
79;190;miércoles, 19 de diciembre de 2018;1:04
79;190;jueves, 20 de diciembre de 2018;0:52
79;190;viernes, 21 de diciembre de 2018;0:36
79;180;lunes, 24 de diciembre de 2018;0:20
79;170;miércoles, 26 de diciembre de 2018;0:16
79;160;jueves, 27 de diciembre de 2018;0:28
79;190;viernes, 28 de diciembre de 2018;0:38
79;120;lunes, 31 de diciembre de 2018;1:26
79;80;miércoles, 2 de enero de 2019;1:00
79;90;jueves, 3 de enero de 2019;0:30
79;94;viernes, 4 de enero de 2019;0:14
79;110;martes, 8 de enero de 2019;0:14
79;110;miércoles, 9 de enero de 2019;0:06
79;110;jueves, 10 de enero de 2019;0:08
79;110;viernes, 11 de enero de 2019;0:12
79;100;lunes, 14 de enero de 2019;0:20
79;160;martes, 15 de enero de 2019;0:40
79;160;miércoles, 16 de enero de 2019;0:24
79;150;jueves, 17 de enero de 2019;0:16
79;160;viernes, 18 de enero de 2019;1:18
79;136;lunes, 21 de enero de 2019;0:20
79;110;martes, 22 de enero de 2019;0:18
79;110;miércoles, 23 de enero de 2019;0:28
79;110;jueves, 24 de enero de 2019;0:20
79;160;viernes, 25 de enero de 2019;0:42
79;150;lunes, 28 de enero de 2019;0:20
79;150;martes, 29 de enero de 2019;0:16
79;160;miércoles, 30 de enero de 2019;0:28
79;160;jueves, 31 de enero de 2019;1:30
79;150;viernes, 1 de febrero de 2019;1:00
79;160;lunes, 4 de febrero de 2019;0:30
79;160;martes, 5 de febrero de 2019;0:14
79;160;miércoles, 6 de febrero de 2019;0:14
79;160;jueves, 7 de febrero de 2019;0:06
79;170;viernes, 8 de febrero de 2019;0:58
79;170;lunes, 11 de febrero de 2019;0:50
79;170;martes, 12 de febrero de 2019;1:00
79;170;miércoles, 13 de febrero de 2019;0:50
79;170;jueves, 14 de febrero de 2019;0:32
79;190;viernes, 15 de febrero de 2019;1:20
79;190;lunes, 18 de febrero de 2019;1:18
79;190;martes, 19 de febrero de 2019;1:04
79;180;miércoles, 20 de febrero de 2019;0:52
79;180;jueves, 21 de febrero de 2019;0:36
79;140;viernes, 22 de febrero de 2019;0:26
79;190;lunes, 25 de febrero de 2019;0:52
79;180;martes, 26 de febrero de 2019;0:14
79;180;miércoles, 27 de febrero de 2019;0:06
79;190;jueves, 28 de febrero de 2019;1:28
79;180;viernes, 1 de marzo de 2019;1:02
79;160;lunes, 4 de marzo de 2019;0:28
79;160;martes, 5 de marzo de 2019;0:30
79;160;miércoles, 6 de marzo de 2019;0:14
79;170;jueves, 7 de marzo de 2019;0:14
79;190;viernes, 8 de marzo de 2019;0:58
79;190;lunes, 11 de marzo de 2019;0:50
79;190;martes, 12 de marzo de 2019;1:00
79;190;miércoles, 13 de marzo de 2019;0:50
79;190;jueves, 14 de marzo de 2019;0:32
79;190;viernes, 15 de marzo de 2019;1:20
79;190;lunes, 18 de marzo de 2019;1:18
79;190;martes, 19 de marzo de 2019;1:04
79;190;miércoles, 20 de marzo de 2019;0:52
79;190;jueves, 21 de marzo de 2019;0:36
79;170;viernes, 22 de marzo de 2019;0:26
79;190;martes, 26 de marzo de 2019;0:36
79;170;miércoles, 27 de marzo de 2019;0:28
79;170;jueves, 28 de marzo de 2019;0:30
79;190;viernes, 29 de marzo de 2019;1:26
79;180;lunes, 1 de abril de 2019;0:58
79;180;martes, 2 de abril de 2019;0:56
79;170;miércoles, 3 de abril de 2019;0:36
79;170;jueves, 4 de abril de 2019;0:32
79;190;viernes, 5 de abril de 2019;0:58
79;170;lunes, 8 de abril de 2019;0:32
79;190;martes, 9 de abril de 2019;0:58
79;190;miércoles, 10 de abril de 2019;0:50
79;190;jueves, 11 de abril de 2019;1:00
79;190;viernes, 12 de abril de 2019;0:50
79;190;lunes, 15 de abril de 2019;1:20
79;190;martes, 16 de abril de 2019;1:18
79;170;miércoles, 17 de abril de 2019;0:26
79;190;lunes, 22 de abril de 2019;0:50
79;190;martes, 23 de abril de 2019;0:32
79;190;miércoles, 24 de abril de 2019;0:52
79;190;jueves, 25 de abril de 2019;0:36
79;190;viernes, 26 de abril de 2019;0:52
79;190;lunes, 29 de abril de 2019;0:36
79;190;martes, 30 de abril de 2019;1:24
79;190;jueves, 2 de mayo de 2019;1:22
79;190;viernes, 3 de mayo de 2019;1:22
79;190;lunes, 6 de mayo de 2019;0:58
79;190;martes, 7 de mayo de 2019;0:50
79;190;miércoles, 8 de mayo de 2019;1:00
79;190;jueves, 9 de mayo de 2019;0:50
79;190;viernes, 10 de mayo de 2019;0:50
79;190;lunes, 13 de mayo de 2019;0:32
79;190;martes, 14 de mayo de 2019;0:52
79;190;miércoles, 15 de mayo de 2019;1:24
79;190;jueves, 16 de mayo de 2019;1:20
79;190;viernes, 17 de mayo de 2019;1:16
79;190;lunes, 20 de mayo de 2019;1:12
79;190;martes, 21 de mayo de 2019;0:50
79;190;miércoles, 22 de mayo de 2019;0:32
79;170;jueves, 23 de mayo de 2019;0:28
79;170;viernes, 24 de mayo de 2019;0:30
79;190;lunes, 27 de mayo de 2019;0:36
79;180;martes, 28 de mayo de 2019;0:28
79;180;miércoles, 29 de mayo de 2019;0:30
79;180;jueves, 30 de mayo de 2019;1:18
79;190;viernes, 31 de mayo de 2019;1:22
79;180;martes, 4 de junio de 2019;0:32
79;180;miércoles, 5 de junio de 2019;0:58
79;170;jueves, 6 de junio de 2019;0:32
79;160;viernes, 7 de junio de 2019;0:14
79;160;lunes, 10 de junio de 2019;0:14
79;190;martes, 11 de junio de 2019;0:50
79;190;miércoles, 12 de junio de 2019;0:32
79;190;jueves, 13 de junio de 2019;0:52
79;190;viernes, 14 de junio de 2019;1:24
79;190;lunes, 17 de junio de 2019;1:20
79;190;martes, 18 de junio de 2019;1:16
79;190;miércoles, 19 de junio de 2019;1:12
79;190;jueves, 20 de junio de 2019;0:50
79;190;viernes, 21 de junio de 2019;0:32
79;190;martes, 25 de junio de 2019;0:36
79;180;miércoles, 26 de junio de 2019;0:28
79;170;jueves, 27 de junio de 2019;0:30
79;190;viernes, 28 de junio de 2019;1:20
79;180;martes, 2 de julio de 2019;0:32
79;180;miércoles, 3 de julio de 2019;0:58
79;170;jueves, 4 de julio de 2019;0:32
79;170;viernes, 5 de julio de 2019;0:14
79;160;lunes, 8 de julio de 2019;0:38
79;190;martes, 9 de julio de 2019;0:50
79;190;miércoles, 10 de julio de 2019;0:32
79;190;jueves, 11 de julio de 2019;0:52
79;190;viernes, 12 de julio de 2019;1:24
79;190;lunes, 15 de julio de 2019;1:20
79;190;martes, 16 de julio de 2019;1:20
79;190;miércoles, 17 de julio de 2019;1:16
79;190;jueves, 18 de julio de 2019;1:12
79;190;viernes, 19 de julio de 2019;0:50
79;190;lunes, 22 de julio de 2019;0:44
79;180;martes, 23 de julio de 2019;0:28
79;170;miércoles, 24 de julio de 2019;0:30
79;190;jueves, 25 de julio de 2019;0:38
79;180;viernes, 26 de julio de 2019;0:28
79;170;lunes, 29 de julio de 2019;0:30
79;160;martes, 30 de julio de 2019;1:16
79;190;miércoles, 31 de julio de 2019;1:18
79;180;jueves, 1 de agosto de 2019;0:52
79;160;viernes, 2 de agosto de 2019;0:58
79;170;lunes, 5 de agosto de 2019;0:32
79;190;martes, 6 de agosto de 2019;0:58
79;190;jueves, 8 de agosto de 2019;0:50
79;190;viernes, 9 de agosto de 2019;1:00
79;190;lunes, 12 de agosto de 2019;0:50
79;190;martes, 13 de agosto de 2019;0:50
79;190;miércoles, 14 de agosto de 2019;0:52
79;190;jueves, 15 de agosto de 2019;1:18
79;190;viernes, 16 de agosto de 2019;1:14
79;190;martes, 20 de agosto de 2019;1:00
79;190;miércoles, 21 de agosto de 2019;0:40
79;190;jueves, 22 de agosto de 2019;0:56
79;190;viernes, 23 de agosto de 2019;0:52
79;190;lunes, 26 de agosto de 2019;0:50
79;190;martes, 27 de agosto de 2019;0:32
79;190;miércoles, 28 de agosto de 2019;0:36
79;190;jueves, 29 de agosto de 2019;0:50
79;190;viernes, 30 de agosto de 2019;1:30
79;190;lunes, 2 de septiembre de 2019;1:18
79;190;martes, 3 de septiembre de 2019;1:14
79;190;miércoles, 4 de septiembre de 2019;0:52
79;190;jueves, 5 de septiembre de 2019;0:46
79;190;viernes, 6 de septiembre de 2019;0:44
79;190;lunes, 9 de septiembre de 2019;1:00
79;190;martes, 10 de septiembre de 2019;0:50
79;190;miércoles, 11 de septiembre de 2019;0:50
79;190;jueves, 12 de septiembre de 2019;0:52
79;190;viernes, 13 de septiembre de 2019;1:30
79;190;lunes, 16 de septiembre de 2019;1:12
79;190;martes, 17 de septiembre de 2019;1:14
79;190;miércoles, 18 de septiembre de 2019;1:00
79;190;jueves, 19 de septiembre de 2019;0:54
79;190;viernes, 20 de septiembre de 2019;0:44
79;190;lunes, 23 de septiembre de 2019;0:34
79;190;martes, 24 de septiembre de 2019;0:40
79;190;miércoles, 25 de septiembre de 2019;0:46
79;190;jueves, 26 de septiembre de 2019;0:22
79;190;viernes, 27 de septiembre de 2019;0:42
79;190;lunes, 30 de septiembre de 2019;1:18
79;190;martes, 1 de octubre de 2019;1:18
79;190;miércoles, 2 de octubre de 2019;1:14
79;190;jueves, 3 de octubre de 2019;0:52
79;190;viernes, 4 de octubre de 2019;0:46
79;190;lunes, 7 de octubre de 2019;0:44
79;190;martes, 8 de octubre de 2019;1:00
79;190;miércoles, 9 de octubre de 2019;0:50
79;190;jueves, 10 de octubre de 2019;0:50
79;190;viernes, 11 de octubre de 2019;0:52
79;190;martes, 15 de octubre de 2019;1:20
79;190;miércoles, 16 de octubre de 2019;0:38
79;190;jueves, 17 de octubre de 2019;0:44
79;190;viernes, 18 de octubre de 2019;0:58
79;190;lunes, 21 de octubre de 2019;0:44
79;190;martes, 22 de octubre de 2019;0:34
79;180;miércoles, 23 de octubre de 2019;0:28
79;170;jueves, 24 de octubre de 2019;0:30
79;190;viernes, 25 de octubre de 2019;0:46
79;180;lunes, 28 de octubre de 2019;0:18
79;170;martes, 29 de octubre de 2019;0:30
79;160;miércoles, 30 de octubre de 2019;1:18
79;190;jueves, 31 de octubre de 2019;1:22
79;180;viernes, 1 de noviembre de 2019;1:22
79;180;martes, 5 de noviembre de 2019;0:34
79;170;miércoles, 6 de noviembre de 2019;0:38
79;160;jueves, 7 de noviembre de 2019;0:38
79;190;viernes, 8 de noviembre de 2019;1:00
79;190;martes, 12 de noviembre de 2019;0:50
79;190;miércoles, 13 de noviembre de 2019;0:50
79;190;jueves, 14 de noviembre de 2019;0:52
79;190;viernes, 15 de noviembre de 2019;1:20
12;228;jueves, 1 de noviembre de 2018;1:45
12;228;viernes, 2 de noviembre de 2018;0:52
12;210;martes, 6 de noviembre de 2018;0:24
12;193;miércoles, 7 de noviembre de 2018;0:10
12;193;jueves, 8 de noviembre de 2018;0:14
12;210;viernes, 9 de noviembre de 2018;0:35
12;214;martes, 13 de noviembre de 2018;0:42
12;221;miércoles, 14 de noviembre de 2018;1:34
12;221;jueves, 15 de noviembre de 2018;1:27
12;221;viernes, 16 de noviembre de 2018;2:41
12;224;lunes, 19 de noviembre de 2018;2:30
12;224;martes, 20 de noviembre de 2018;2:30
12;210;miércoles, 21 de noviembre de 2018;1:45
12;210;jueves, 22 de noviembre de 2018;1:27
12;210;viernes, 23 de noviembre de 2018;0:56
12;193;lunes, 26 de noviembre de 2018;0:35
12;189;martes, 27 de noviembre de 2018;0:28
12;186;miércoles, 28 de noviembre de 2018;0:49
12;186;jueves, 29 de noviembre de 2018;0:52
12;333;viernes, 30 de noviembre de 2018;2:37
12;315;lunes, 3 de diciembre de 2018;1:41
12;298;martes, 4 de diciembre de 2018;0:49
12;280;miércoles, 5 de diciembre de 2018;0:21
12;298;jueves, 6 de diciembre de 2018;0:07
12;280;viernes, 7 de diciembre de 2018;0:10
12;333;lunes, 10 de diciembre de 2018;2:30
12;333;martes, 11 de diciembre de 2018;2:30
12;333;miércoles, 12 de diciembre de 2018;1:45
12;333;jueves, 13 de diciembre de 2018;1:27
12;333;viernes, 14 de diciembre de 2018;0:56
12;333;lunes, 17 de diciembre de 2018;2:20
